epoch;acc;loss;precision;recall;val_acc;val_loss;val_precision;val_recall
0;0.15918366611003876;5.306859493255615;0.17813178896903992;0.09128014743328094;0.025641025975346565;2.0123062133789062;0.0;0.0
1;0.1792207807302475;4.004398822784424;0.1781577467918396;0.11985157430171967;0.01923076994717121;2.0237650871276855;0.0;0.0
2;0.19888682663440704;3.7766103744506836;0.21969230473041534;0.13246753811836243;0.01923076994717121;2.0670084953308105;0.0;0.0
0;0.164265975356102;38.24837112426758;0.22348324954509735;0.1049066036939621;0.001254705130122602;4.580965042114258;0.0;0.0
1;0.2547849118709564;23.871606826782227;0.3406239151954651;0.21024072170257568;0.001254705130122602;5.532782077789307;0.0;0.0
2;0.3108392655849457;17.604795455932617;0.42744648456573486;0.26955077052116394;0.001254705130122602;5.927170753479004;0.0015337422955781221;0.000627352565061301
0;0.3682600259780884;1.6509431600570679;0.3735678195953369;0.34835711121559143;0.03267143666744232;1.4781842231750488;0.03276402875781059;0.03255598992109299
