epoch;acc;loss;precision;recall;val_acc;val_loss;val_precision;val_recall
0;0.8328623175621033;0.45113155245780945;0.8881953954696655;0.7768089175224304;0.9316555261611938;0.22471582889556885;0.9433850646018982;0.9195336103439331
1;0.9159279465675354;0.26128220558166504;0.9266823530197144;0.9041649699211121;0.9377741813659668;0.20860835909843445;0.9476792216300964;0.9263449311256409
2;0.9314348101615906;0.19509440660476685;0.9405539631843567;0.9224173426628113;0.931309163570404;0.2738265097141266;0.9374049305915833;0.9249595999717712
0;0.7251998782157898;0.8468301296234131;0.7339444160461426;0.715578556060791;0.8130916357040405;0.5170266628265381;0.8238978981971741;0.8047794699668884
0;0.4261825382709503;8.090739250183105;0.6365084052085876;0.36858516931533813;0.16336919367313385;2.8365378379821777;0.1818181872367859;0.07196575403213501
